DISTRICT,COUNTY,SUBCOUNTY,PARISH,EASTING (Long),NORTHING (Lat)
ISINGIRO,BUKANGA,MBAARE,NYAMARUNGI,289845.422,-107232.9057
ISINGIRO,BUKANGA,KASHUMBA,KASHUMBA,270873.5676,-108482.8623
ISINGIRO,BUKANGA,NGARAMA,KABAARE,257190.3779,-97771.68407
ISINGIRO,BUKANGA,ENDIINZI,KIKOBA,289033.9697,-97981.64462
ISINGIRO,BUKANGA,KAKAMBA,KASHENYI,263348.0999,-104893.6755
ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,KISYORO,234627.6343,-104670.3054
ISINGIRO,ISINGIRO,KABUYANDA,KAGARA,234419.6658,-97709.26488
ISINGIRO,BUKANGA,KAKAMBA,NTENGA,265687.9184,-107676.5586
ISINGIRO,BUKANGA,ENDIINZI,NYABYONDO,298811.0683,-94537.28785
ISINGIRO,BUKANGA,KASHUMBA,MUREMA,275184.081,-106728.1504
ISINGIRO,BUKANGA,MBAARE,BURIGI,286380.9902,-102265.4569
ISINGIRO,BUKANGA,RUGAAGA,KABAARE,277468.6838,-93102.4598
ISINGIRO,BUKANGA,RUGAAGA,KYAMPANGO,281902.1272,-92439.48326
ISINGIRO,BUKANGA,RUGAAGA,KASHOJWA,271070.6072,-82881.90957
ISINGIRO,BUKANGA,RUGAAGA,KIRYABURO,278370.5071,-88211.83101
ISINGIRO,BUKANGA,RUGAAGA,RWANGABO,287662.083,-91423.16424
ISINGIRO,BUKANGA,RUGAAGA,KYARUBAMBURA,283418.8994,-87603.74377
ISINGIRO,ISINGIRO,MASHA,NYAMITSINDO,253310.0166,-75771.27579
ISINGIRO,ISINGIRO,NYAKITUNDA,KIHIIHI,248317.378,-98501.29204
ISINGIRO,BUKANGA,KASHUMBA,KASHARIRA,275693.4164,-102912.6972
ISINGIRO,ISINGIRO,KABUYANDA,RWAKAKWENDA,231380.9134,-103062.1577
ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,NORTHERN,233374.3509,-104457.6843
ISINGIRO,BUKANGA,KAKAMBA,RURANGO,252562.836,-107918.7739
ISINGIRO,BUKANGA,KASHUMBA,KANKINGI,268439.4405,-89455.94483
ISINGIRO,BUKANGA,KASHUMBA,KASHUMBA,271315.0953,-97419.44001
ISINGIRO,BUKANGA,MBAARE,KYABAHESI,276178.3677,-97339.50821
ISINGIRO,BUKANGA,ENDIINZI,BUSHEEKA,300611.7478,-105720.161
ISINGIRO,BUKANGA,MBAARE,RUTEETE,282033.6078,-100568.4726
ISINGIRO,BUKANGA,MBAARE,NSHORORO,280370.1438,-106678.1679
ISINGIRO,ISINGIRO,BIREERE,KIKOKWA,241421.7596,-75541.4061
ISINGIRO,ISINGIRO,BIREERE,KYERA,239597.1676,-72842.40616
ISINGIRO,ISINGIRO,BIREERE,KISHURO,244298.867,-80506.43341
ISINGIRO,ISINGIRO,BIREERE,KAHENDA,239741.0604,-82045.18969
ISINGIRO,ISINGIRO,KABUYANDA,KANYWAMAIZI,235748.6825,-99237.59135
ISINGIRO,BUKANGA,KASHUMBA,RUSHWA,270267.7303,-103341.349
ISINGIRO,ISINGIRO,ISINGIRO TOWN COUNCIL,KAMURI,261032.582,-85281.4427
ISINGIRO,BUKANGA,MBAARE,KIHANDA,283471.8318,-96538.38145
ISINGIRO,ISINGIRO,NYAMUYANJA,KATANOGA,244728.941,-84163.61093
ISINGIRO,ISINGIRO,NYAMUYANJA,KIGYENDWA,241694.1751,-83950.91077
ISINGIRO,ISINGIRO,NYAMUYANJA,NYAMUYANJA,242323.5495,-89226.8955
ISINGIRO,BUKANGA,ENDIINZI,RWANJOGYERA,296296.179,-88721.26088
ISINGIRO,ISINGIRO,KABEREBERE TOWN COUNCIL,KABEREBERE SOUTH,243884.2658,-78276.0753
ISINGIRO,BUKANGA,RUGAAGA,NYABUBARE,286534.2919,-84074.22649
ISINGIRO,ISINGIRO,KABINGO,KYABINUNGA,250549.4873,-91962.75026
ISINGIRO,ISINGIRO,KABINGO,NYAKIGYERA,246414.2967,-86195.59398
ISINGIRO,ISINGIRO,KABINGO,KAGARAMA,250139.4956,-88238.94881
ISINGIRO,ISINGIRO,KABINGO,KATEMBE,258320.1018,-81120.42249
ISINGIRO,BUKANGA,KAKAMBA,KAKAMBA,259858.2254,-108423.443
ISINGIRO,ISINGIRO,RUBOROGOTA,NSHENYI,226283.1902,-114833.3358
ISINGIRO,ISINGIRO,KIKAGATE,KIKAGATE,237918.0887,-114722.5504
ISINGIRO,BUKANGA,KAKAMBA,BURUMBA,256509.3986,-107555.5647
ISINGIRO,ISINGIRO,KABUYANDA TOWN COUNCIL,IRYANGO,233608.0315,-108441.6777
ISINGIRO,BUKANGA,ENDIINZI TOWN COUNCIL,ENDIINZI,291666.1591,-93159.73625
ISINGIRO,BUKANGA,ENDIINZI TOWN COUNCIL,ENDIINZI TOWN BOARD,294821.0219,-98125.9665
ISINGIRO,ISINGIRO,NYAMUYANJA,IBUMBA,239616.8205,-88683.00931
ISINGIRO,ISINGIRO,KABINGO,KYEIRUMBA,249098.3954,-84485.92883
ISINGIRO,ISINGIRO,KABINGO,KYARUGAJU,263455.2621,-78490.77612
ISINGIRO,ISINGIRO,NYAKITUNDA,KAMUBEIZI,241865.5212,-102312.7838
ISINGIRO,ISINGIRO,NYAKITUNDA,NYAKARAMBI,244820.1783,-100258.5218
ISINGIRO,ISINGIRO,NYAKITUNDA,MIGYERA,237879.3286,-96061.53789
ISINGIRO,ISINGIRO,NYAKITUNDA,RUHIIRA,240496.066,-95595.50437
ISINGIRO,ISINGIRO,NYAKITUNDA,NTUNGU,245040.3562,-92118.67059
ISINGIRO,ISINGIRO,NYAKITUNDA,BUGONGI,245062.4004,-96531.2604
ISINGIRO,ISINGIRO,KIKAGATE,KAJAHO,249748.4599,-104554.6201
ISINGIRO,ISINGIRO,KIKAGATE,RUYANGA,246827.4535,-108418.7635
ISINGIRO,ISINGIRO,KIKAGATE,KAMUBEIZI,243157.8948,-106532.2426
ISINGIRO,ISINGIRO,KIKAGATE,NYABUSHENYI,239622.2075,-109548.1058
ISINGIRO,ISINGIRO,KIKAGATE,RWAMWIJUKA,238173.9092,-105622.1519
ISINGIRO,ISINGIRO,KIKAGATE,KYEZIMBIRE,242368.8639,-110394.8507
ISINGIRO,ISINGIRO,KIKAGATE,NTUNDU,236894.4238,-110022.8552
ISINGIRO,ISINGIRO,RUBOROGOTA,KYAMUSOONI,232001.5183,-111966.5692
ISINGIRO,ISINGIRO,RUBOROGOTA,RWANGUNGA,228788.199,-104988.6841
ISINGIRO,ISINGIRO,RUBOROGOTA,RUBOROGOTA,228068.4385,-110004.2674
ISINGIRO,ISINGIRO,RUBOROGOTA,KARAMA,225771.3029,-106969.0908
ISINGIRO,BUKANGA,RUSHASHA,MIRAMBIRO,276445.7826,-82054.48908
ISINGIRO,BUKANGA,RUSHASHA,IHUNGA,283603.8667,-79240.46208
ISINGIRO,BUKANGA,RUSHASHA,RUSHASHA,290752.1917,-78623.38381
ISINGIRO,ISINGIRO,NYAKITUNDA,RUHIIRA,238554.4562,-92653.74299
JINJA,KAGOMA,BUWENGE,MAGAMAGA,519536.0495,68584.64688
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,MAWOITO,527864.0306,57726.18377
JINJA,KAGOMA,BUTAGAYA,NAKAKULWE,507872.7957,69132.7457
JINJA,KAGOMA,BUYENGO,BUWABUZI,528347.1592,67755.25965
JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,BUDUMBULI EAST,526973.0206,51278.63515
JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,BUDUMBULI WEST,526256.8013,51008.66321
JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,KATENDE,525972.0131,52113.59193
JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,NAKANYONYI,526716.0492,52389.75787
JINJA,BUTEMBE,BUGEMBE TOWN COUNCIL,WANYAMA,525257.1288,52049.20853
JINJA,BUTEMBE,BUSEDDE,BUGOBYA,535278.1529,64926.29032
JINJA,BUTEMBE,BUSEDDE,ITAKAIBOLU,538729.8818,66537.46531
JINJA,BUTEMBE,BUSEDDE,KISASI,532334.1629,66251.52037
JINJA,BUTEMBE,BUSEDDE,NABITAMBALA,535093.5336,69878.59471
JINJA,BUTEMBE,BUSEDDE,NALINAIBI,538279.3592,61179.93455
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,CHICO,529512.8935,62572.03739
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,KABYAZA,534531.8443,58133.21621
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,KAKIRA,533786.5851,54655.7387
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,KARONGO,530907.2041,59300.12567
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,MWIRI,529615.1288,54585.02378
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,POLOTA,531138.9042,55594.38069
JINJA,BUTEMBE,KAKIRA TOWN COUNCIL,WAIRAKA,530124.1663,51322.78908
JINJA,BUTEMBE,MAFUBIRA,BUWEKULA,525282.6043,54192.76406
JINJA,BUTEMBE,MAFUBIRA,BUWENDA,520425.6598,53273.03807
JINJA,BUTEMBE,MAFUBIRA,MAFUBIRA,522831.1018,52100.40517
JINJA,BUTEMBE,MAFUBIRA,NAMULESA,524176.277,56899.34625
JINJA,BUTEMBE,MAFUBIRA,WANYANGE,527721.6706,53167.85548
JINJA,JINJA MUNICIPALITY,CENTRAL DIVISION,CENTRAL EAST,523564.2148,47196.06223
JINJA,JINJA MUNICIPALITY,CENTRAL DIVISION,CENTRAL WEST,522924.832,47410.55096
JINJA,JINJA MUNICIPALITY,CENTRAL DIVISION,MAGWA,522924.1819,48529.01135
JINJA,JINJA MUNICIPALITY,CENTRAL DIVISION,OLD BOMA,524040.0782,46062.71223
JINJA,JINJA MUNICIPALITY,MASESE WALUKUBA DIVISION,MASESE,528468.5822,47167.35202
JINJA,JINJA MUNICIPALITY,MASESE WALUKUBA DIVISION,WALUKUBA EAST,525501.9491,48229.65602
JINJA,JINJA MUNICIPALITY,MASESE WALUKUBA DIVISION,WALUKUBA WEST,524477.4047,48166.5682
JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,KIMAKA,520872.9148,50293.6372
JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,MPUMUDDE,523229.7359,51089.9412
JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,NALUFENYA,521751.0744,48139.08183
JINJA,JINJA MUNICIPALITY,MPUMUDDE DIVISION,RUBAGA,523666.1273,50229.18906
JINJA,KAGOMA,BUDONDO,BUWAGI,518284.8494,60352.09619
JINJA,KAGOMA,BUDONDO,IVUNAMBA,519127.0473,55379.38867
JINJA,KAGOMA,BUDONDO,KIBIBI,513511.7526,60301.68695
JINJA,KAGOMA,BUDONDO,NAMIZI,516111.1992,57008.47632
JINJA,KAGOMA,BUDONDO,NAWANGOMA,522249.687,60216.98888
JINJA,KAGOMA,BUTAGAYA,BUDIMA,510751.2418,71910.1207
JINJA,KAGOMA,BUTAGAYA,LUBANI,514450.6821,69193.39204
JINJA,KAGOMA,BUTAGAYA,NAMAGERA,515258.9411,64470.18475
JINJA,KAGOMA,BUTAGAYA,NAWAMPANDA,509536.7911,63188.28054
JINJA,KAGOMA,BUTAGAYA,WANSIMBA,511480.8309,65435.89334
JINJA,KAGOMA,BUWENGE,BUWEERA,517604.446,74663.9616
JINJA,KAGOMA,BUWENGE,KAGOMA,522149.5288,64631.33295
JINJA,KAGOMA,BUWENGE,KAIIRA,515156.5782,72260.46545
JINJA,KAGOMA,BUWENGE,KITANABA,521493.5425,73441.36407
JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE SOUTH,518809.0039,71066.19285
JINJA,KAGOMA,BUYENGO,BULUGO,524535.389,73204.36803
JINJA,KAGOMA,BUYENGO,BUTAMIRA,525025.1703,68473.74266
JINJA,KAGOMA,BUYENGO,IZIRU,529738.3077,71777.51309
JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE EAST,519859.6223,71690.24294
JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE NORTH,519370.6989,72642.65775
JINJA,KAGOMA,BUWENGE TOWN COUNCIL,BUWENGE WEST,518043.8482,72101.56772
KABALE,KABALE MUNICIPALITY,KABALE NORTHERN DIVISION,KIJUGUTA,163415.0714,-137040.7229
KABALE,NDORWA,KITUMBA,NYINAMURONZI,165341.1607,-158479.8765
KABALE,RUKIGA,KAMWEZI,KASHEKYE,189366.3908,-138343.3169
KABALE,RUKIGA,RWAMUCUCU,NOOZI,167317.3648,-126316.7596
KABALE,NDORWA,MAZIBA,RUGARAMA,182555.7378,-139711.4668
KABALE,NDORWA,RWAKIRIMIRA TOWN COUNCIL,RWANYENA,160240.4689,-153668.3372
KABALE,NDORWA,KYANAMIRA,KATOOKYE,168595.1812,-141314.7087
KABALE,NDORWA,KITUMBA,MWENDO,160641.1928,-140829.8981
KABALE,NDORWA,KITUMBA,BWAMA  ISLANDS,157994.7438,-143686.3956
KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,KARUBANDA,165184.119,-143044.0621
KABALE,NDORWA,BUHARA,NTARABANA,172218.781,-152281.8538
KABALE,NDORWA,MAZIBA,NYANJA,179151.956,-143025.4726
KABALE,NDORWA,MAZIBA,KAHONDO,183923.4185,-143153.8074
KABALE,RUKIGA,KASHAMBYA,RUTENGYE,163063.7215,-115564.5239
KABALE,NDORWA,MAZIBA,KARWERU,178517.2256,-150888.4958
KABALE,NDORWA,KAMUGANGUZI,KISAASA,167646.6644,-153502.331
KABALE,RUKIGA,KASHAMBYA,KITUNGA,169536.6164,-119047.6561
KABALE,RUKIGA,RWAMUCUCU,NYAKAGABAGABA,173008.4146,-121093.4076
KABALE,RUKIGA,KAMWEZI,KIGARA,188927.8787,-134073.1648
KABALE,NDORWA,KAHARO,BUGARAMA,175823.5774,-136776.1045
KABALE,NDORWA,KAHARO,KATENGA,179896.5136,-138128.7354
KABALE,KABALE MUNICIPALITY,KABALE NORTHERN DIVISION,RUTOOMA,162509.2988,-137651.6434
KABALE,NDORWA,KYANAMIRA,NYAKAGYERA,170812.077,-137495.6939
KABALE,NDORWA,KITUMBA,KITUMBA,165166.163,-144833.6453
KABALE,RUKIGA,MUHANGA TOWN COUNCIL,NYAKABUNGO,179370.9332,-135154.743
KABALE,NDORWA,BUTANDA,BIGAAGA,156101.3386,-161292.0482
KABALE,NDORWA,BUHARA,KAFUNJO,175153.1773,-149574.679
KABALE,NDORWA,KATUNA TOWN COUNCIL,KYONYO,165787.4492,-153090.9469
KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,RUSHAKI,166610.8307,-139962.8042
KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,MWANJARI,164237.447,-140892.7109
KABALE,NDORWA,KAHARO,BURAMBIRA,175443.3355,-142932.4806
KABALE,RUKIGA,MUHANGA TOWN COUNCIL,RUTARE,178948.0287,-132464.9338
KABALE,NDORWA,KAHARO,KITOHWA,178205.4184,-139283.2932
KABALE,NDORWA,KYANAMIRA,KIGATA,171243.9621,-142540.928
KABALE,NDORWA,KAMUGANGUZI,KASHEREGYENYI,167439.9738,-149236.4715
KABALE,NDORWA,KATUNA TOWN COUNCIL,KINIOGO,166615.4586,-156573.3462
KABALE,NDORWA,BUHARA,RWENE,170031.1129,-155302.1919
KABALE,NDORWA,RWAKIRIMIRA TOWN COUNCIL,MUGANDU,159909.4726,-157710.0419
KABALE,NDORWA,BUHARA,KITANGA,172448.4143,-149053.1958
KABALE,NDORWA,BUHARA,MUYEBE,169094.7392,-146935.8282
KABALE,NDORWA,BUTANDA,NYAMIRYANGO,154824.1774,-151799.8425
KABALE,NDORWA,KAMUGANGUZI,MAYENGO,162376.061,-152138.4609
KABALE,NDORWA,KATUNA TOWN COUNCIL,KACERERE,166572.8654,-155066.7404
KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,KIGONGI,165939.537,-139232.9443
KABALE,NDORWA,KYANAMIRA,KANJOBE,174507.0076,-144113.4208
KABALE,RUKIGA,RWAMUCUCU,MPARO,170648.4792,-130084.8374
KABALE,KABALE MUNICIPALITY,KABALE NORTHERN DIVISION,UPPER BUGONGI,165635.4044,-136944.4177
KABALE,NDORWA,BUTANDA,KAHUNGYE,157579.3487,-160365.5541
KABALE,RUKIGA,BUKINDA,KYERERO,176387.2763,-126522.8493
KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,BUTOBERE,167170.5883,-138045.3223
KABALE,RUKIGA,KAMWEZI,KYOGO,184610.0309,-132990.0243
KABALE,RUKIGA,KAMWEZI,KIBANDA,194729.3759,-131664.7333
KABALE,NDORWA,MAZIBA,KAVU,181394.5582,-147518.0182
KABALE,NDORWA,KAMUGANGUZI,KATENGA,162228.106,-147937.45
KABALE,RUKIGA,BUKINDA,NYAKASIRU,182639.6068,-133366.5692
KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,CENTRAL,165403.6218,-138613.2667
KABALE,KABALE MUNICIPALITY,SOUTHERN DIVISION,KIRIGIME,164279.9589,-139628.4861
KABALE,NDORWA,KYANAMIRA,MUYUMBU,169924.7356,-135323.3711
KABALE,RUKIGA,RWAMUCUCU,IBUMBA,176007.6878,-132558.2104
KABALE,RUKIGA,KASHAMBYA,KITANGA,167088.4873,-122185.2219
KABALE,NDORWA,KITUMBA,MUKARANGYE,165410.4111,-156688.1968
KABALE,NDORWA,BUHARA,BUGARAMA,172099.238,-145608.4975
KABALE,NDORWA,KAMUGANGUZI,BURANGA,165838.0003,-151438.4155
KABALE,RUKIGA,KAMWEZI,RWENYANGYE,185076.7242,-129637.9178
KABALE,NDORWA,RUBAYA,RWANYENA,158237.2933,-151060.2116
KABALE,RUKIGA,KASHAMBYA,KAFUNJO,159540.0016,-115520.8222
KABALE,KABALE MUNICIPALITY,KABALE NORTHERN DIVISION,LOWER BUGONGI,164615.5637,-137881.7483
KABALE,RUKIGA,MUHANGA TOWN COUNCIL,BUTARE,178608.4431,-129579.1367
KABALE,NDORWA,RUBAYA,KARUJANGA,163680.8951,-159718.2341
KABALE,RUKIGA,RWAMUCUCU,BURIME,173276.8846,-124780.901
KABALE,RUKIGA,BUKINDA,KARORWA,181865.6216,-135934.1497
KABALE,NDORWA,KAMUGANGUZI,KICUMBI,165792.2108,-147642.031
KABALE,RUKIGA,RWAMUCUCU,NYARURAMBI,172413.1082,-132346.8193
KABALE,NDORWA,RUBAYA,KIBUGA,162634.3967,-157029.9595
KABALE,NDORWA,BUHARA,BUHARA,170209.1116,-151247.6591
KABALE,KABALE MUNICIPALITY,CENTRAL DIVISION,NYABIKONI,163549.3106,-138565.7611
KABALE,RUKIGA,BUKINDA,KANDAGO,176053.6168,-129246.654
KABALE,NDORWA,KAHARO,NYAKASHARARA,174755.8021,-140237.3407
KABALE,RUKIGA,KAMWEZI,KYABUHANGWA,185723.6171,-138081.9795
KABALE,NDORWA,RUBAYA,KITOOMA,157799.1746,-147161.7868
KABALE,RUKIGA,MUHANGA TOWN COUNCIL,HIGHLAND,180447.8948,-132726.266
KABALE,NDORWA,KITUMBA,BUKOORA,162002.8336,-144068.9481
KABALE,NDORWA,KYANAMIRA,NYABUSHABI,167850.3489,-134966.724
KABALE,RUKIGA,RWAMUCUCU,KITOJO,171836.5611,-126958.6528
KABALE,RUKIGA,KASHAMBYA,BUCUNDURA,161442.1641,-120760.1566
KABALE,NDORWA,MAZIBA,BIRAMBO,178119.8856,-147311.9111
KABALE,RUKIGA,KASHAMBYA,NYAKASHEBEYA,166609.5223,-116279.104
KABALE,NDORWA,KAHARO,KAHARO,172932.6038,-135697.1258
KABALE,RUKIGA,MUHANGA TOWN COUNCIL,MUHANGA,181132.2126,-129482.7402
KABALE,NDORWA,KAMUGANGUZI,KYASANO,163572.2125,-154492.7617
KABALE,NDORWA,KYANAMIRA,KYANAMIRA,170275.8848,-139520.2731
KABALE,NDORWA,KITUMBA,BUSHURO,167509.8573,-143306.6178
KABALE,NDORWA,BUTANDA,BUTANDA,154809.0087,-156293.23
KABALE,NDORWA,RUBAYA,BURAMBA,158435.0884,-157633.1129
KABAROLE,BURAHYA,MUGUSU,KIRARO,187406.3973,68063.91359
KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,KAGOTE,196235.6143,73766.63412
KABAROLE,BURAHYA,KARAMBI,GWERI,198642.9458,66574.43016
KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,KIBIMBA,195347.0949,75728.95719
KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,KASUSU,195114.6557,68911.91879
KABAROLE,BURAHYA,HAKIBAALE,KIBURARA,205779.055,79830.35651
KABAROLE,BURAHYA,KIJURA TOWN COUNCIL,KAHUNA,207393.4335,91071.51658
KABAROLE,BUNYANGABU,RWIMI TOWN COUNCIL,EAST,190919.3621,44344.22012
KABAROLE,BUNYANGABU,KIBIITO TOWN COUNCIL,EAST,190163.9285,52998.67725
KABAROLE,BURAHYA,KARAGO TOWN COUNCIL,IBONDE,190716.8665,74176.35379
KABAROLE,BURAHYA,KICWAMBA,BWANIKA,193414.8525,80049.23077
KABAROLE,BURAHYA,RUTEETE,KYAMUKOKA,197874.8794,59012.34276
KABAROLE,BURAHYA,KIKO TOWN COUNCIL,KASIISI,199750.8067,63019.61394
KABAROLE,BUNYANGABU,RWIMI TOWN COUNCIL,CENTRAL,192712.8225,40025.48498
KABAROLE,BURAHYA,RUTEETE,RWAIHAMBA,198018.4204,56515.04207
KABAROLE,BURAHYA,KASENDA,KABATA,197767.8134,52166.57059
KABAROLE,BUNYANGABU,KYAMUKUBE TOWN COUNCIL,MUTUMBA,179898.8825,65538.10985
KABAROLE,BURAHYA,HAKIBAALE,KABENDE,218040.8848,96807.21315
KABAROLE,BUNYANGABU,KYAMUKUBE TOWN COUNCIL,NSUURA,179783.3927,62798.32728
KABAROLE,BURAHYA,MUGUSU TOWN COUNCIL,KIBOHA,191582.7401,66739.977
KABAROLE,BUNYANGABU,KIBIITO,MUJUNJU,192834.0116,50734.04022
KABAROLE,BURAHYA,KIKO TOWN COUNCIL,KIKO,201036.5746,67095.27946
KABAROLE,BUNYANGABU,KISOMORO,KISOMORO,185467.789,59017.77504
KABAROLE,BURAHYA,BUSORO,RWENGAJU,201548.5004,76806.32408
KABAROLE,BURAHYA,KARAMBI,BUTEBE,193865.9953,74046.71886
KABAROLE,BUNYANGABU,RWIMI TOWN COUNCIL,NYABWINA,187809.1089,45029.83359
KABAROLE,BUNYANGABU,KIBIITO TOWN COUNCIL,CENTRAL,187776.4671,52183.95243
KABAROLE,BUNYANGABU,RWIMI,KAKOGA,194854.1168,41173.95121
KABAROLE,BURAHYA,KARANGURA,KIBWA,185103.3029,78706.18878
KABAROLE,BUNYANGABU,KATEBWA,KATEEBWA,178585.1634,58487.17587
KABAROLE,BURAHYA,BUSORO,IBAALE,200277.2393,69352.17031
KABAROLE,BURAHYA,HAKIBAALE,KITUULE,207028.1183,84610.14583
KABAROLE,BURAHYA,BUKUUKU,NYAKITOJO,188874.5456,72635.61123
KABAROLE,BURAHYA,KARANGURA,KAMABALE,181799.0932,70589.35543
KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,BAZAAR,196425.8455,71821.37808
KABAROLE,BUNYANGABU,RUBONA TOWN COUNCIL,WEST,184555.6676,62067.58134
KABAROLE,BUNYANGABU,KABONERO,KABONERO,184324.9402,51064.92164
KABAROLE,BURAHYA,KARAGO TOWN COUNCIL,KITARASA,187287.2532,75934.74826
KABAROLE,BUNYANGABU,KISOMORO,KICUUCU,185367.3851,56074.60501
KABAROLE,BUNYANGABU,KIBIITO,KASUNGANYANJA,188544.3273,47124.63137
KABAROLE,BURAHYA,KARAGO TOWN COUNCIL,KARAGO,188330.2782,74823.97015
KABAROLE,BURAHYA,KIJURA TOWN COUNCIL,KYEREREZI,209661.171,88352.99575
KABAROLE,FORT PORTAL MUNICIPALITY,EASTERN DIVISION,NJARA,198776.1433,73418.87705
KABAROLE,BUNYANGABU,BUHEESI,PIIDA,191795.3229,57397.13644
KABAROLE,BUNYANGABU,RUBONA TOWN COUNCIL,CENTRAL,185943.8881,61814.20845
KABAROLE,BUNYANGABU,BUHEESI,KIYOMBYA,191784.4119,59583.8397
KABAROLE,BURAHYA,KIKO TOWN COUNCIL,KYANYAWARA,203606.4022,63103.34761
KABAROLE,BURAHYA,BUKUUKU,KAZINGO,186153.2411,72329.61774
KABAROLE,BURAHYA,RUTEETE,RUTOMA,208522.4302,60910.99565
KABAROLE,BURAHYA,KIKO TOWN COUNCIL,NYABUBAALE,205102.8678,66332.04794
KABAROLE,BURAHYA,HAKIBAALE,KAHANGI,210852.3834,77663.57441
KABAROLE,BURAHYA,KIJURA TOWN COUNCIL,KAISAGARA,208074.6165,95204.96046
KABAROLE,BUNYANGABU,KATEBWA,BUNAIGA,178781.4498,60602.56416
KABAROLE,BUNYANGABU,RWIMI,KADINDIMO,195869.9807,43859.24534
KABAROLE,BURAHYA,BUKUUKU,KIGUMA,190977.8545,71965.52961
KABAROLE,BUNYANGABU,KIBIITO TOWN COUNCIL,WEST,186380.7763,53127.64334
KABAROLE,BUNYANGABU,KYAMUKUBE TOWN COUNCIL,MITANDI,181618.5098,67089.75339
KABAROLE,BURAHYA,HAKIBAALE,KIBASI,211463.8625,83772.34171
KABAROLE,BUNYANGABU,KABONERO,BUKARA,173004.1532,53701.401
KABAROLE,BUNYANGABU,BUHEESI,NYAKATONZI,194763.4086,54320.55638
KABAROLE,BUNYANGABU,KIBIITO TOWN COUNCIL,SOUTH WEST,188861.3516,51207.04493
KABAROLE,FORT PORTAL MUNICIPALITY,EASTERN DIVISION,BUKWALI,198148.9355,71815.1698
KABAROLE,BUNYANGABU,BUHEESI,KABAHANGO,194725.498,63950.09458
KABAROLE,BURAHYA,KASENDA,KASENDA,196580.554,49900.22119
KABAROLE,BURAHYA,BUSORO,KASWA,207505.7628,70527.80457
KABAROLE,BUNYANGABU,KISOMORO,LYAMABWA,190145.5007,55405.06837
KABAROLE,BURAHYA,KIJURA TOWN COUNCIL,KIJURA,213369.9045,90201.58551
KABAROLE,FORT PORTAL MUNICIPALITY,SOUTHERN DIVISION,KIJANJU,196549.6568,69928.6901
KABAROLE,BUNYANGABU,KABONERO,NYARUGONGO,182088.6132,53590.55289
KABAROLE,FORT PORTAL MUNICIPALITY,WESTERN DIVISION,RWENGOMA,195415.978,72859.85399
KABAROLE,BURAHYA,KARANGURA,NYAKITOKOLI,183539.3417,74713.78556
KABAROLE,BURAHYA,MUGUSU TOWN COUNCIL,BURUNGU,190246.3732,69105.7782
KABAROLE,BURAHYA,KASENDA,ISUNGA,204813.7252,48520.29323
KABAROLE,BURAHYA,MUGUSU,NYABUSWA,184480.7398,68957.51591
KABAROLE,BUNYANGABU,BUHEESI,KIREMEZI,194178.2426,61533.0467
KABAROLE,BURAHYA,KICWAMBA,NYANTABOOMA,200800.5399,83980.55879
KABAROLE,BURAHYA,KASENDA,NYABWEYA,202047.0199,38949.42451
KABAROLE,FORT PORTAL MUNICIPALITY,EASTERN DIVISION,NYAKAGONGO,198910.0052,70264.33844
KABAROLE,BUNYANGABU,BUHEESI,NYAMISEKE,193689.829,56528.90502
KABAROLE,BUNYANGABU,RWIMI,KAINA,192340.8155,47033.68103
KABAROLE,BUNYANGABU,RUBONA TOWN COUNCIL,SOUTH,187097.2226,61210.53002
KABAROLE,BURAHYA,BUSORO,BUSORO,204070.949,73616.92256
KABAROLE,BURAHYA,KARAMBI,KARAMBI,193482.9659,69154.20478
